num__fnlwgt,num__age,num__education-num,num__capital-gain,num__hours-per-week,cat__marital-status_ Married-civ-spouse,cat__relationship_ Husband,num__capital-loss,cat__marital-status_ Never-married,cat__occupation_ Exec-managerial,cat__occupation_ Prof-specialty,cat__workclass_ Private,salary
-1.3176851019735567,-0.1880096126114447,1.1302966394729514,-0.14559196807483873,1.5800641996582339,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,1.0,0
-0.2328232718553451,0.4740415126830921,-0.033442719448704805,-0.14559196807483873,-0.0417014572087509,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
-0.6313431682734927,-0.8500607379059815,-0.42135583908925694,-0.14559196807483873,-0.0417014572087509,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
-0.49253126540711906,0.25335780425157983,-0.42135583908925694,-0.14559196807483873,-0.44714287142549713,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
0.3534657415109761,-0.1880096126114447,1.1302966394729514,-0.14559196807483873,0.607004805538043,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,1.0,0
0.11183513510414177,0.10623533196390499,-1.197182078370361,-0.14559196807483873,-0.44714287142549713,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,1.0,0
-0.652043772480474,0.621163984970767,1.5182097591135038,-0.14559196807483873,-0.44714287142549713,1.0,1.0,-0.2171449483785739,0.0,0.0,1.0,0.0,1
0.8929170241463498,0.8418476934022792,2.294035998394608,1.9164532085341315,1.5800641996582339,1.0,1.0,-0.2171449483785739,0.0,0.0,1.0,0.0,1
-0.26070920975400586,-0.7764995017621441,-0.42135583908925694,-0.14559196807483873,-0.0417014572087509,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,1.0,0
-0.5916147359570639,0.40048027653925466,-0.42135583908925694,0.8560591034701734,0.7691813712247415,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,0.0,1
-0.01600867903181108,2.901562305429727,1.1302966394729514,-0.14559196807483873,-0.0417014572087509,1.0,1.0,5.713618984875375,0.0,1.0,0.0,0.0,1
0.33574001752290444,-0.6293770294744692,-0.42135583908925694,-0.14559196807483873,0.7691813712247415,1.0,1.0,-0.2171449483785739,0.0,1.0,0.0,1.0,0
0.7813067416841912,-0.33513208489911955,1.5182097591135038,-0.14559196807483873,0.7691813712247415,0.0,0.0,-0.2171449483785739,1.0,1.0,0.0,1.0,0
-0.1885897493671491,-0.4822545571867944,1.1302966394729514,-0.14559196807483873,-1.6634671140757358,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,0.0,0
0.769787397194356,0.32691904039541725,1.1302966394729514,-0.14559196807483873,1.1746227854414877,1.0,1.0,-0.2171449483785739,0.0,1.0,0.0,0.0,1
0.7256869364411911,1.9452662355598405,-0.42135583908925694,-0.14559196807483873,-0.0417014572087509,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,0.0,0
-0.39359986541149544,0.25335780425157983,0.35447040019184733,-0.14559196807483873,-0.0417014572087509,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,0.0,1
0.07578490932035846,0.621163984970767,-0.033442719448704805,-0.14559196807483873,-0.0417014572087509,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
-0.21783481784505607,0.5476027488269295,-0.42135583908925694,-0.14559196807483873,-0.0417014572087509,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
-0.9389818996653981,-0.7029382656183066,1.1302966394729514,-0.14559196807483873,1.904417331031631,0.0,0.0,-0.2171449483785739,1.0,0.0,1.0,1.0,1
-0.4944321473361348,-0.040887140323769854,0.35447040019184733,-0.14559196807483873,-0.0417014572087509,1.0,0.0,-0.2171449483785739,0.0,0.0,0.0,1.0,1
-0.1813378848079541,0.25335780425157983,-0.033442719448704805,-0.14559196807483873,1.5800641996582339,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,0.0,0
0.7709374307614105,0.4740415126830921,-0.033442719448704805,-0.14559196807483873,-0.0417014572087509,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
2.2616470571341254,-1.0707444463374938,-3.1367476765731217,-0.14559196807483873,-0.0417014572087509,1.0,0.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
-1.3492207331759276,-1.5856730993443557,-1.197182078370361,-0.14559196807483873,-1.6634671140757358,0.0,0.0,-0.2171449483785739,1.0,0.0,1.0,1.0,0
0.9309821847748898,-1.1443056824813311,-0.42135583908925694,-0.14559196807483873,-0.0417014572087509,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,1.0,0
1.368137506400282,2.53375612471054,-0.42135583908925694,-0.14559196807483873,0.7691813712247415,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
-1.1240897819129498,0.25335780425157983,-0.033442719448704805,-0.14559196807483873,0.7691813712247415,1.0,1.0,-0.2171449483785739,0.0,1.0,0.0,1.0,0
1.2460913821478272,1.2096538741214664,1.1302966394729514,-0.14559196807483873,0.7691813712247415,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,1.0,1
-0.4809358856401231,0.9154089295461166,-0.033442719448704805,-0.14559196807483873,0.7691813712247415,0.0,0.0,-0.2171449483785739,0.0,1.0,0.0,0.0,0
-0.7191924266229546,-0.1880096126114447,1.1302966394729514,-0.14559196807483873,0.36373995700799533,1.0,1.0,-0.2171449483785739,0.0,1.0,0.0,1.0,0
0.04299469604483714,1.5774600548406534,1.5182097591135038,0.2802950249375171,-0.0417014572087509,1.0,0.0,-0.2171449483785739,0.0,1.0,0.0,0.0,1
3.4641449654294756,-0.40869332104295697,-0.033442719448704805,-0.14559196807483873,-0.0417014572087509,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,1.0,0
1.8076499216176538,0.40048027653925466,0.7423835198323995,-0.14559196807483873,1.5800641996582339,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,1.0,1
-0.18873231551182526,1.871704999416003,-0.42135583908925694,-0.14559196807483873,0.36373995700799533,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
-0.9758590090883034,-0.5558157933306318,-0.42135583908925694,-0.14559196807483873,0.7691813712247415,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
0.1155133416367872,0.8418476934022792,1.5182097591135038,-0.14559196807483873,-0.8525842856422433,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
0.23191384656006533,-0.40869332104295697,-0.033442719448704805,-0.14559196807483873,-0.0417014572087509,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
-0.1095035567104497,-1.1443056824813311,-0.033442719448704805,-0.14559196807483873,-0.44714287142549713,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,1.0,0
-0.5990376798898703,0.25335780425157983,1.1302966394729514,1.1667932807759982,0.36373995700799533,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,1.0,1
-0.4582773730462556,0.6947252211146043,-1.5850951980109134,-0.14559196807483873,0.36373995700799533,1.0,1.0,-0.2171449483785739,0.0,1.0,0.0,1.0,1
1.8270959437514847,1.2096538741214664,1.1302966394729514,-0.14559196807483873,-0.0417014572087509,1.0,0.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
-0.23511383457980906,-1.291428154769006,-0.42135583908925694,-0.14559196807483873,-0.2038780228954494,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
0.17713993377547713,-1.4385506270566808,-0.42135583908925694,-0.14559196807483873,-0.0417014572087509,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,1.0,0
0.17752011016128028,-0.8500607379059815,1.1302966394729514,-0.14559196807483873,1.5800641996582339,1.0,1.0,-0.2171449483785739,0.0,1.0,0.0,0.0,1
-1.4275465730610208,0.621163984970767,-0.42135583908925694,-0.14559196807483873,-2.9608796395693235,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
0.3861419018707565,0.03267409582006757,1.1302966394729514,-0.14559196807483873,-0.0417014572087509,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,1.0,0
0.8355008854804297,-0.7764995017621441,-0.033442719448704805,-0.14559196807483873,0.7691813712247415,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,0.0,0
-1.3160218302856679,-0.11444837646760728,0.35447040019184733,-0.14559196807483873,-0.0417014572087509,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,0.0,1
1.813742248200149,-0.7029382656183066,-1.9730083176514654,-0.14559196807483873,-0.0417014572087509,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
-1.510586600130073,-0.9236219740498189,1.1302966394729514,-0.14559196807483873,1.1746227854414877,1.0,0.0,-0.2171449483785739,0.0,0.0,1.0,0.0,1
0.5779408885084435,0.25335780425157983,-0.033442719448704805,-0.14559196807483873,-1.5823788312323865,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
-0.20637249981309125,-0.7029382656183066,-0.42135583908925694,-0.14559196807483873,-0.0417014572087509,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
-0.6002922619630207,-0.11444837646760728,-0.42135583908925694,-0.14559196807483873,-0.0417014572087509,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,0.0,0
-0.8713390162213734,1.1360926379776288,-0.033442719448704805,-0.14559196807483873,1.0935345025981384,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,0.0,1
0.2386524729984261,0.17979656810774242,1.5182097591135038,-0.14559196807483873,1.5800641996582339,1.0,1.0,-0.2171449483785739,0.0,1.0,0.0,0.0,1
-0.7618577215197125,-0.9236219740498189,-0.033442719448704805,-0.14559196807483873,-0.44714287142549713,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
0.12537891884837882,-1.2178669186251685,-0.42135583908925694,13.5792786133762,-0.0417014572087509,0.0,0.0,-0.2171449483785739,1.0,0.0,1.0,0.0,1
-0.7562121021905358,-0.7764995017621441,-0.033442719448704805,-0.14559196807483873,-1.3391139827023388,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
-1.5067658274527513,2.6808785969982147,-0.42135583908925694,-0.14559196807483873,-1.6634671140757358,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,0.0,0
-0.3117668983673683,0.621163984970767,1.1302966394729514,-0.14559196807483873,0.36373995700799533,1.0,1.0,-0.2171449483785739,0.0,1.0,0.0,1.0,1
0.04151200814020487,-1.291428154769006,-0.033442719448704805,-0.14559196807483873,-2.474349942509228,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,0.0,0
-1.2295031892865171,-1.4385506270566808,-0.42135583908925694,-0.14559196807483873,-2.2310850939791806,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,1.0,0
-0.8733729598854203,1.3567763464091411,-0.033442719448704805,-0.14559196807483873,0.607004805538043,0.0,0.0,-0.2171449483785739,0.0,0.0,1.0,0.0,1
-0.023127481855974984,1.2832151102653038,1.1302966394729514,-0.14559196807483873,-0.0417014572087509,1.0,1.0,-0.2171449483785739,0.0,0.0,1.0,1.0,1
2.7076985061873113,0.4740415126830921,-0.42135583908925694,0.6031072091350875,-0.0417014572087509,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
-0.38380081906741936,-0.040887140323769854,-0.033442719448704805,-0.14559196807483873,1.5800641996582339,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
-0.7133091970526508,1.503898818696816,-0.42135583908925694,-0.14559196807483873,1.5800641996582339,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,1.0,0
-1.107428551805127,-0.7764995017621441,-0.033442719448704805,-0.14559196807483873,-1.6634671140757358,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,0.0,0
1.7436472270676941,-0.5558157933306318,-0.033442719448704805,-0.14559196807483873,0.12047510847794758,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,1.0,0
-1.2040788934859317,0.10623533196390499,1.1302966394729514,-0.14559196807483873,-0.0417014572087509,1.0,0.0,-0.2171449483785739,0.0,0.0,1.0,0.0,1
-0.18936911095804554,2.018827471703678,1.1302966394729514,2.606409352225112,-0.0417014572087509,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,1.0,1
-1.4495968034376032,-0.4822545571867944,1.1302966394729514,-0.14559196807483873,0.36373995700799533,1.0,1.0,-0.2171449483785739,0.0,1.0,0.0,1.0,1
-0.4494192632570423,-0.7764995017621441,-0.42135583908925694,-0.14559196807483873,-0.0417014572087509,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,1.0,0
-0.5525611167254357,0.17979656810774242,-0.42135583908925694,-0.14559196807483873,0.36373995700799533,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
-0.8605800245031444,2.607317360854377,-0.033442719448704805,-0.14559196807483873,-2.5554382253525776,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
-0.04640378107677258,0.17979656810774242,-0.033442719448704805,-0.14559196807483873,-0.0417014572087509,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
-0.39252586712160153,-0.7764995017621441,-0.42135583908925694,-0.14559196807483873,-0.0417014572087509,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
0.15407273156687126,-1.2178669186251685,1.1302966394729514,0.15663270437543764,-2.9608796395693235,0.0,0.0,-0.2171449483785739,1.0,1.0,0.0,1.0,0
-1.2335235545663854,-0.40869332104295697,-0.42135583908925694,-0.14559196807483873,-0.0417014572087509,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,1.0,0
1.3330092083520713,-0.040887140323769854,-0.42135583908925694,-0.14559196807483873,-0.0417014572087509,0.0,0.0,4.4342401430864795,1.0,0.0,0.0,0.0,0
-0.6682297821060429,0.03267409582006757,1.1302966394729514,-0.14559196807483873,0.12047510847794758,1.0,0.0,-0.2171449483785739,0.0,0.0,1.0,0.0,0
2.422471172738501,-1.5121118632005182,-0.033442719448704805,-0.14559196807483873,-1.2580256998589896,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,1.0,0
-0.09563662303827995,0.10623533196390499,1.1302966394729514,-0.14559196807483873,-0.8525842856422433,0.0,0.0,-0.2171449483785739,1.0,1.0,0.0,1.0,0
-0.3375808749634019,-1.1443056824813311,-0.033442719448704805,-0.14559196807483873,-2.149996811135831,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,1.0,0
-0.7502243241141363,0.5476027488269295,-0.033442719448704805,-0.14559196807483873,-0.0417014572087509,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,1.0,0
2.512344870342365,0.9154089295461166,2.294035998394608,0.8560591034701734,-0.0417014572087509,1.0,1.0,-0.2171449483785739,0.0,1.0,0.0,0.0,1
0.6883536153553221,-0.4822545571867944,-0.42135583908925694,-0.14559196807483873,-0.0417014572087509,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
1.3277437654086977,-0.7764995017621441,1.1302966394729514,-0.14559196807483873,-0.0417014572087509,0.0,0.0,-0.2171449483785739,1.0,1.0,0.0,0.0,0
-0.8051978295012712,0.8418476934022792,-0.42135583908925694,-0.14559196807483873,-1.6634671140757358,1.0,1.0,4.868138006096279,0.0,0.0,0.0,0.0,0
-1.3830089094641822,0.621163984970767,-0.42135583908925694,-0.14559196807483873,0.36373995700799533,0.0,0.0,-0.2171449483785739,0.0,1.0,0.0,1.0,0
-0.7664293425589954,0.5476027488269295,-0.42135583908925694,-0.14559196807483873,-0.2849663057387986,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
0.49571824066886816,-0.4822545571867944,-1.5850951980109134,-0.14559196807483873,-0.0417014572087509,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,0.0,0
-0.20354969014850288,-0.5558157933306318,0.35447040019184733,-0.14559196807483873,-0.0417014572087509,0.0,0.0,-0.2171449483785739,1.0,1.0,0.0,0.0,0
0.1099057399461908,-0.5558157933306318,-0.42135583908925694,-0.14559196807483873,-0.0417014572087509,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
-1.546000030467636,0.621163984970767,-0.42135583908925694,-0.14559196807483873,-0.0417014572087509,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,0.0,0
-0.15230191334223883,0.25335780425157983,-0.033442719448704805,-0.14559196807483873,0.7691813712247415,1.0,1.0,4.461513723047095,0.0,0.0,0.0,1.0,1
-0.8158807859423396,-0.1880096126114447,-0.033442719448704805,-0.14559196807483873,0.7691813712247415,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,0.0,0
-1.0121373407035685,0.40048027653925466,1.1302966394729514,-0.14559196807483873,1.1746227854414877,1.0,1.0,-0.2171449483785739,0.0,0.0,1.0,1.0,1
-0.030027683258302077,-1.2178669186251685,1.1302966394729514,-0.14559196807483873,-2.3121733768225297,0.0,0.0,-0.2171449483785739,1.0,0.0,1.0,0.0,0
-0.7726167132379416,0.40048027653925466,-1.5850951980109134,-0.14559196807483873,-0.0417014572087509,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
0.3435906598897394,0.40048027653925466,-0.033442719448704805,-0.14559196807483873,-0.8525842856422433,1.0,0.0,-0.2171449483785739,0.0,0.0,0.0,1.0,1
0.4102640935499661,2.8280010692858895,-1.9730083176514654,-0.14559196807483873,-0.0417014572087509,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,0.0,0
2.191276408121963,0.7682864572584418,-0.033442719448704805,-0.14559196807483873,-0.0417014572087509,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,0.0,0
-1.2540815926286906,-0.5558157933306318,-0.42135583908925694,-0.14559196807483873,0.7691813712247415,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
-0.4008707387899806,2.53375612471054,-0.033442719448704805,-0.14559196807483873,0.7691813712247415,1.0,1.0,5.173106218383167,0.0,0.0,1.0,1.0,1
-0.07177105041948748,-0.5558157933306318,1.1302966394729514,-0.14559196807483873,-0.0417014572087509,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
2.5197583098655265,-0.26157084875528214,-0.033442719448704805,-0.14559196807483873,-0.0417014572087509,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,1.0,1
0.9418552294088597,-0.5558157933306318,-0.42135583908925694,0.5424426745197277,-0.0417014572087509,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
-0.22728220103226426,0.40048027653925466,-0.42135583908925694,-0.14559196807483873,4.4992423820188066,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,0.0,0
0.3214358810070611,0.10623533196390499,-0.42135583908925694,-0.14559196807483873,-0.0417014572087509,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
-0.6400111898698043,1.2832151102653038,0.35447040019184733,1.9164532085341315,-0.0417014572087509,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,1.0,1
1.0370513964139674,-0.040887140323769854,-0.42135583908925694,-0.14559196807483873,-0.0417014572087509,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
0.08380663106080484,1.1360926379776288,1.5182097591135038,-0.14559196807483873,-0.2038780228954494,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
-0.46310561314595555,-1.0707444463374938,-0.033442719448704805,-0.14559196807483873,-1.2580256998589896,0.0,0.0,-0.2171449483785739,1.0,1.0,0.0,1.0,0
-0.7933648394931483,0.621163984970767,-0.033442719448704805,-0.14559196807483873,-0.0417014572087509,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
-0.8458386851436275,-0.40869332104295697,-0.42135583908925694,-0.14559196807483873,1.1746227854414877,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,0.0,0
0.6492334652561784,-0.11444837646760728,-0.42135583908925694,-0.14559196807483873,0.36373995700799533,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,0.0,1
-1.3908880650599524,-1.0707444463374938,1.1302966394729514,-0.14559196807483873,1.1746227854414877,1.0,1.0,-0.2171449483785739,0.0,1.0,0.0,1.0,1
0.6137535040510999,-0.5558157933306318,-1.5850951980109134,-0.14559196807483873,-0.2038780228954494,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
-0.11655582866709806,0.988970165689954,-0.42135583908925694,-0.14559196807483873,-1.2580256998589896,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
1.0576379477052078,0.10623533196390499,1.1302966394729514,-0.14559196807483873,1.5800641996582339,1.0,1.0,-0.2171449483785739,0.0,0.0,1.0,0.0,0
-0.6473105764772248,0.6947252211146043,1.5182097591135038,-0.14559196807483873,-0.0417014572087509,0.0,0.0,3.204449628498704,1.0,0.0,1.0,0.0,0
-1.429133809471749,0.5476027488269295,-0.033442719448704805,-0.14559196807483873,-2.474349942509228,0.0,0.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
-0.06692380150049737,1.7245825271283282,-0.033442719448704805,-0.14559196807483873,0.36373995700799533,1.0,0.0,-0.2171449483785739,0.0,0.0,0.0,0.0,1
-0.8901102252704038,1.871704999416003,0.35447040019184733,-0.14559196807483873,-0.0417014572087509,1.0,1.0,-0.2171449483785739,0.0,1.0,0.0,0.0,1
0.34895114692956375,-0.6293770294744692,1.5182097591135038,-0.14559196807483873,0.36373995700799533,1.0,1.0,4.461513723047095,0.0,0.0,1.0,0.0,1
-1.3856606397551592,-1.4385506270566808,-0.033442719448704805,-0.14559196807483873,-1.6634671140757358,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,1.0,0
0.9196339196586658,1.2832151102653038,-0.42135583908925694,0.2503745078647831,0.36373995700799533,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
-0.15251101035443057,0.40048027653925466,-0.033442719448704805,-0.14559196807483873,-0.0417014572087509,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,1.0,0
0.8677683562254717,-0.40869332104295697,-0.42135583908925694,-0.14559196807483873,4.3370658163321085,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,0.0,0
0.0075717612976290375,-0.8500607379059815,-0.42135583908925694,-0.14559196807483873,0.7691813712247415,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,1.0,1
-0.4272264667357837,0.32691904039541725,-0.42135583908925694,-0.14559196807483873,-0.0417014572087509,1.0,1.0,-0.2171449483785739,0.0,1.0,0.0,0.0,0
0.18354590587626013,0.10623533196390499,1.1302966394729514,-0.14559196807483873,-0.0417014572087509,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,0.0,0
-0.39091011748193816,0.5476027488269295,1.5182097591135038,-0.14559196807483873,0.7691813712247415,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,0.0,1
0.3983265550357473,-0.9971832101936563,-0.42135583908925694,-0.14559196807483873,-0.0417014572087509,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,1.0,0
-1.0235046146390825,-1.5856730993443557,-1.197182078370361,-0.14559196807483873,-0.0417014572087509,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,1.0,0
-0.30663451715902584,-0.33513208489911955,-0.42135583908925694,-0.14559196807483873,0.36373995700799533,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,0.0,0
0.9528328225489255,-0.9971832101936563,-0.42135583908925694,-0.14559196807483873,-0.44714287142549713,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,1.0,0
-0.3312699469590697,-0.40869332104295697,-0.033442719448704805,-0.14559196807483873,-0.0417014572087509,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,0.0,0
-0.4924362213106683,0.621163984970767,-0.033442719448704805,-0.14559196807483873,-0.0417014572087509,1.0,1.0,-0.2171449483785739,0.0,0.0,0.0,0.0,1
-1.4362050902476875,-1.4385506270566808,-1.197182078370361,-0.14559196807483873,-2.474349942509228,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,1.0,0
0.48710724553042695,-0.40869332104295697,-0.033442719448704805,-0.14559196807483873,-0.0417014572087509,0.0,0.0,-0.2171449483785739,1.0,1.0,0.0,1.0,0
-1.2760938053666926,-1.3649893909128434,-0.42135583908925694,-0.14559196807483873,-0.44714287142549713,0.0,0.0,-0.2171449483785739,1.0,0.0,0.0,1.0,0
