num__fnlwgt,num__age,num__education-num,num__capital-gain,num__hours-per-week,cat__marital-status_ Married-civ-spouse,cat__relationship_ Husband,num__capital-loss,cat__marital-status_ Never-married,cat__occupation_ Exec-managerial,cat__occupation_ Prof-specialty,cat__relationship_ Wife,salary
3.8761288348257343,0.17559786397334678,-0.03538866775038864,-0.14574718894970246,-0.034648341665825144,1.0,0.0,-0.21602659909859373,0.0,0.0,0.0,1.0,1
-0.08262757800323814,1.7862731070161246,-0.42358397835671513,-0.14574718894970246,-0.4402174094814974,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
0.00215237346775004,0.46844790816294274,0.7410019534622643,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,0.0,1.0,0.0,0.0,0
0.6052327892484873,2.15233566225312,1.1291972640685908,-0.14574718894970246,-0.8457864772971696,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
0.059006592206942064,-0.5565272465006431,-1.199974599569368,-0.14574718894970246,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
0.07250592168128932,-1.0690148238324362,-0.42358397835671513,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
-0.3208004008312976,1.4934230628265286,-0.42358397835671513,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
1.604930505338603,-0.9225898017376382,1.1291972640685908,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
-1.2540609824446505,0.3220228860681448,0.7410019534622643,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
0.07222212358442148,0.24881037502074577,-0.03538866775038864,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
-1.6065855184373277,-1.50828989011683,-2.3645605313883475,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
2.2722438903770965,-0.7761647796428401,-0.42358397835671513,-0.14574718894970246,-0.4402174094814974,0.0,0.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
1.128480800380299,-1.215439845927234,-0.42358397835671513,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
0.015926041102402883,-0.6297397575480421,-0.42358397835671513,-0.14574718894970246,-0.35910359591836294,0.0,0.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
-0.15395549968269037,0.5416604192103417,-0.42358397835671513,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
0.21866194156823054,-0.5565272465006431,-0.8117792889630416,0.49286764225301855,0.7764897939655193,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
-0.24451547239322036,-0.7029522685954411,-0.42358397835671513,-0.14574718894970246,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
-0.02174342628852268,-0.1172521802162492,-0.42358397835671513,0.5653813263121662,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,1
0.6222701349971204,0.24881037502074577,-0.03538866775038864,-0.14574718894970246,0.7764897939655193,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,1
1.803589173146096,-0.0440396691688502,-0.42358397835671513,-0.14574718894970246,-0.8457864772971696,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
0.6531568278729044,-0.41010222440584515,-0.42358397835671513,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,0.0,1.0,0.0,0.0,0
0.27491072436743785,-0.9958023127850371,-2.3645605313883475,-0.14574718894970246,-0.6835588501709008,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
-0.6778751663104228,-0.8493772906902392,1.1291972640685908,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,1.0,1.0,0.0,0.0,0
-0.006143990897353355,-0.9225898017376382,-0.03538866775038864,-0.14574718894970246,-2.954745629938665,0.0,0.0,-0.21602659909859373,1.0,0.0,1.0,0.0,0
-0.26730445957170845,-0.5565272465006431,-0.03538866775038864,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
1.3643643185602914,-1.361864868022032,-0.03538866775038864,-0.14574718894970246,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
-0.19848342108125555,-0.33688971335844614,-0.03538866775038864,-0.14574718894970246,0.7764897939655193,0.0,0.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
-0.34821529698873166,-0.9225898017376382,-0.42358397835671513,-0.14574718894970246,3.209904200859553,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,1
-0.647215511912133,-1.215439845927234,-1.199974599569368,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
-0.15507177219703722,-0.33688971335844614,-0.03538866775038864,-0.14574718894970246,0.6142621668392505,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,1
-0.8029355276635207,0.8345104633999377,-0.42358397835671513,-0.14574718894970246,-1.6569246129285142,1.0,1.0,4.889558488413948,0.0,0.0,0.0,0.0,0
-0.663089285463608,-0.7761647796428401,-0.42358397835671513,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
0.11109300291875426,1.7862731070161246,-1.976365220782021,-0.14574718894970246,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
0.657120541292492,-0.7761647796428401,-1.5881699101756945,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
-0.5705711058846898,0.029172841878548794,1.1291972640685908,-0.14574718894970246,-0.034648341665825144,0.0,0.0,4.1178708350112725,1.0,0.0,0.0,0.0,0
0.0787400198758197,-0.48331473545324416,-0.03538866775038864,-0.14574718894970246,-0.19687596879209404,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
-0.573106368883376,-0.2636772023110472,-0.42358397835671513,-0.14574718894970246,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
0.09992081783872335,0.9077229744473367,-0.42358397835671513,-0.14574718894970246,0.6142621668392505,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
-0.6893406094238839,-0.33688971335844614,-0.03538866775038864,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
0.365007160186417,-0.8493772906902392,1.1291972640685908,-0.14574718894970246,0.3709207261498471,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,1
-0.330506295744178,-0.48331473545324416,1.9055878852812438,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,1.0,0.0,1.0,0.0,0
0.5555965021063008,0.8345104633999377,-0.42358397835671513,-0.14574718894970246,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
0.499726116769584,-0.1172521802162492,-0.8117792889630416,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
0.043984212946070696,0.24881037502074577,-0.42358397835671513,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
0.04167598842487887,-0.5565272465006431,-0.03538866775038864,0.19251266680348075,-0.19687596879209404,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
-0.3560575843988465,0.5416604192103417,-0.42358397835671513,-0.14574718894970246,-0.4402174094814974,0.0,0.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
-1.1110267416232555,1.6398480849213266,-1.199974599569368,-0.14574718894970246,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,1
-0.46076016226995753,2.2255481733005187,-2.752755841994674,0.10104654259251038,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
1.523915608619395,-0.6297397575480421,-0.42358397835671513,-0.14574718894970246,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
-0.048855604475964334,-0.7029522685954411,-0.03538866775038864,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,1
0.021242525450393884,1.9326981291109226,-0.42358397835671513,0.16875344835228273,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
-0.7082131828655956,1.6398480849213266,-0.03538866775038864,-0.14574718894970246,0.7764897939655193,1.0,1.0,-0.21602659909859373,0.0,0.0,1.0,0.0,1
2.998256181784423,-0.0440396691688502,-0.03538866775038864,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
-0.07340413985503311,0.5416604192103417,1.5173925746749173,0.7465281999371961,0.7764897939655193,0.0,0.0,-0.21602659909859373,0.0,0.0,1.0,0.0,0
-0.36737166852731135,-0.5565272465006431,-0.03538866775038864,0.5653813263121662,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,1
2.5196401513533613,0.3220228860681448,-0.42358397835671513,-0.14574718894970246,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,1
-0.16011391838472264,1.1273605075895337,-0.42358397835671513,-0.14574718894970246,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
0.18983751486301956,-1.361864868022032,-0.03538866775038864,-0.14574718894970246,-1.251355545112842,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
-0.7990380337998689,-0.7029522685954411,-0.42358397835671513,-0.14574718894970246,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,1.0,0.0,1
-0.37164755985345355,-0.0440396691688502,-1.5881699101756945,-0.14574718894970246,-0.034648341665825144,0.0,0.0,9.168690992282334,0.0,0.0,0.0,0.0,0
0.18900504044554053,0.029172841878548794,-0.03538866775038864,1.7151626955227426,0.3709207261498471,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,1
-0.46166831617993465,2.0791231512057204,-0.42358397835671513,-0.14574718894970246,-1.6569246129285142,0.0,0.0,-0.21602659909859373,0.0,0.0,1.0,0.0,0
-0.2836039302684851,1.7130605959687257,-0.03538866775038864,-0.14574718894970246,-1.981379867181052,1.0,0.0,-0.21602659909859373,0.0,0.0,0.0,1.0,0
-0.21921014208917067,1.8594856180635235,-0.03538866775038864,-0.14574718894970246,-1.6569246129285142,1.0,1.0,-0.21602659909859373,0.0,1.0,0.0,0.0,0
0.3635692498289533,0.39523539711554373,-0.42358397835671513,-0.14574718894970246,0.3709207261498471,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,1
-0.4512907657711337,1.4934230628265286,-0.42358397835671513,-0.14574718894970246,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,1
-0.5315677874384854,-0.7029522685954411,1.1291972640685908,1.0372696187879833,0.3709207261498471,0.0,0.0,-0.21602659909859373,1.0,0.0,1.0,0.0,1
-0.00635210950172311,0.9809354854947357,-0.42358397835671513,-0.14574718894970246,1.993196997412536,0.0,0.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
-0.8977146320808194,-0.5565272465006431,-0.42358397835671513,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
-0.12109168006539367,0.6148729302577407,-0.03538866775038864,-0.14574718894970246,0.7764897939655193,0.0,0.0,-0.21602659909859373,0.0,0.0,0.0,0.0,1
-0.46438331797330373,-1.142227334879835,1.1291972640685908,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
-0.275317025839944,-0.41010222440584515,-1.5881699101756945,-0.14574718894970246,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
-0.1874720549227831,-1.0690148238324362,1.1291972640685908,-0.14574718894970246,-1.6569246129285142,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
1.7356952084387447,0.6880854413051397,-3.1409511526010006,0.37352220390567137,0.7764897939655193,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
0.6138129517104586,0.24881037502074577,1.1291972640685908,-0.14574718894970246,0.7764897939655193,1.0,0.0,-0.21602659909859373,0.0,1.0,0.0,1.0,1
0.15577228330231566,-1.288652356974633,-0.42358397835671513,-0.14574718894970246,-0.4402174094814974,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
0.295892863662534,-0.8493772906902392,-1.976365220782021,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
-0.3016345693561557,1.4202105517791297,-0.03538866775038864,-0.14574718894970246,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
-0.8921711092553342,0.8345104633999377,-0.42358397835671513,-0.14574718894970246,-2.30583512143359,1.0,0.0,-0.21602659909859373,0.0,0.0,0.0,1.0,0
1.4604961939059935,-0.5565272465006431,-0.42358397835671513,-0.14574718894970246,0.28980691258671265,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
0.1567655766413531,0.46844790816294274,1.5173925746749173,-0.14574718894970246,-0.4402174094814974,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
-0.38771053213617374,0.029172841878548794,-0.42358397835671513,0.4979490935980725,0.7764897939655193,0.0,0.0,-0.21602659909859373,0.0,0.0,0.0,0.0,1
1.2828196653935966,-1.361864868022032,-0.42358397835671513,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
-0.665804287256977,1.8594856180635235,-0.42358397835671513,-0.14574718894970246,-2.0624936807441863,0.0,0.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
-1.1848047868723335,0.9077229744473367,-0.42358397835671513,-0.14574718894970246,1.5876279295968638,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
-1.0714558269833154,0.17559786397334678,-0.42358397835671513,-0.14574718894970246,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
-0.08055585189610286,-0.6297397575480421,1.1291972640685908,-0.14574718894970246,-0.6024450366077663,1.0,0.0,-0.21602659909859373,0.0,0.0,1.0,1.0,1
-0.18132309615731307,-1.4350773790694311,-0.42358397835671513,-0.14574718894970246,-1.6569246129285142,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
2.082572162303752,-0.2636772023110472,-0.03538866775038864,-0.14574718894970246,0.7764897939655193,0.0,0.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
-0.7650484817316632,1.2005730186369328,-0.03538866775038864,-0.14574718894970246,-0.19687596879209404,0.0,0.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
0.05824033734539888,-0.8493772906902392,-0.03538866775038864,-0.14574718894970246,1.5876279295968638,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
1.591506855356754,-0.7029522685954411,-0.42358397835671513,-0.14574718894970246,0.9387174210917882,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
-0.6052701531950653,-1.0690148238324362,-0.42358397835671513,-0.14574718894970246,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
0.12790331018989307,-0.33688971335844614,1.1291972640685908,0.9100959986387963,0.7764897939655193,1.0,1.0,-0.21602659909859373,0.0,0.0,1.0,0.0,1
-1.5222974836675771,-1.4350773790694311,-0.03538866775038864,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
0.10228580197928874,-0.48331473545324416,-0.03538866775038864,-0.14574718894970246,0.7764897939655193,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
1.4769470235877662,1.1273605075895337,-0.03538866775038864,-0.14574718894970246,-0.034648341665825144,1.0,0.0,-0.21602659909859373,0.0,0.0,0.0,1.0,0
0.117629819083277,0.6148729302577407,-2.752755841994674,-0.14574718894970246,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
-0.054701845271441986,0.24881037502074577,-0.03538866775038864,-0.14574718894970246,-1.0080141044234385,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
-0.4475351709559159,0.17559786397334678,1.1291972640685908,-0.14574718894970246,0.7764897939655193,0.0,0.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
1.3697186426545314,0.6148729302577407,1.5173925746749173,-0.14574718894970246,0.12757928546044375,0.0,0.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
-1.311369278138831,0.029172841878548794,-1.199974599569368,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
-0.0021140579218299274,1.2005730186369328,-0.42358397835671513,-0.14574718894970246,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,1.0,0.0,1
1.5958678861119564,0.5416604192103417,-0.03538866775038864,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,0.0,0.0,0.0,0.0,1
-1.1674931029633948,-0.7761647796428401,-0.42358397835671513,-0.14574718894970246,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
0.395676274521269,-0.9958023127850371,-0.03538866775038864,-0.14574718894970246,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
-0.5515471734579818,-0.48331473545324416,-0.42358397835671513,0.8565347547314713,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,1
-1.4382837870581322,0.17559786397334678,-0.42358397835671513,-0.14574718894970246,-1.251355545112842,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
-0.21017590267221087,1.6398480849213266,1.1291972640685908,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,0.0,0.0,1.0,0.0,0
-0.4104522196318505,-1.142227334879835,-0.42358397835671513,-0.14574718894970246,0.6142621668392505,0.0,0.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
-0.2764711381005399,1.4934230628265286,-0.42358397835671513,0.18482182152448023,1.5876279295968638,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
1.1005456077119407,0.10238535292594779,-0.42358397835671513,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
-0.8118467879051712,0.6148729302577407,-0.42358397835671513,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,0.0,0.0,1.0,0.0,0
-0.7004938746307902,-1.50828989011683,-0.8117792889630416,-0.14574718894970246,-0.8457864772971696,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
-1.37231018947292,0.39523539711554373,-0.03538866775038864,-0.14574718894970246,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
-0.02494088484656709,-0.33688971335844614,-0.42358397835671513,-0.14574718894970246,-1.251355545112842,0.0,0.0,-0.21602659909859373,0.0,0.0,1.0,0.0,0
1.8093597344490755,-0.5565272465006431,-1.5881699101756945,-0.14574718894970246,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,1
-0.6608567404349143,-1.50828989011683,-0.03538866775038864,-0.14574718894970246,-1.6569246129285142,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
-0.10953163758631003,0.6148729302577407,-1.976365220782021,-0.14574718894970246,0.7764897939655193,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
-0.4579032614281546,0.6880854413051397,-0.03538866775038864,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,0.0,1.0,0.0,0.0,0
4.96786811666396e-06,-1.288652356974633,0.7410019534622643,-0.14574718894970246,1.1820588617811916,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
-0.15163781522493627,-0.5565272465006431,1.9055878852812438,-0.14574718894970246,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
-0.6759926389345328,-0.19046469126364818,-0.42358397835671513,-0.14574718894970246,0.7764897939655193,1.0,1.0,-0.21602659909859373,0.0,1.0,0.0,0.0,0
-0.6215223242090306,-0.41010222440584515,0.7410019534622643,-0.14574718894970246,-0.6835588501709008,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
-0.3793763280248213,1.0541479965421348,-0.42358397835671513,-0.14574718894970246,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
0.6848286954833561,-1.288652356974633,-0.03538866775038864,0.37352220390567137,-0.034648341665825144,1.0,0.0,-0.21602659909859373,0.0,0.0,0.0,1.0,0
-0.4021936950129962,0.17559786397334678,-0.42358397835671513,-0.14574718894970246,0.6142621668392505,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
0.20470853513889475,-1.0690148238324362,1.1291972640685908,-0.14574718894970246,-0.8457864772971696,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
-1.1693377905930358,-0.5565272465006431,-0.03538866775038864,0.3909639423062618,-0.034648341665825144,1.0,0.0,-0.21602659909859373,0.0,0.0,1.0,1.0,0
2.1047557135422554,-0.2636772023110472,-0.42358397835671513,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,1.0,0.0,0.0,0.0,0
1.5479911471703507,-0.19046469126364818,-0.42358397835671513,0.1057159843690464,-0.034648341665825144,0.0,0.0,-0.21602659909859373,0.0,1.0,0.0,0.0,0
0.22660828828053028,-0.7029522685954411,-0.03538866775038864,-0.14574718894970246,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
0.9269841516041277,-0.41010222440584515,-0.03538866775038864,-0.14574718894970246,-1.1702417315497076,1.0,0.0,-0.21602659909859373,0.0,0.0,0.0,1.0,0
-1.2633506401487913,-0.7761647796428401,1.5173925746749173,-0.14574718894970246,-0.034648341665825144,0.0,0.0,-0.21602659909859373,1.0,0.0,1.0,0.0,0
-0.014686313613075552,0.029172841878548794,-0.42358397835671513,-0.14574718894970246,-0.034648341665825144,1.0,1.0,-0.21602659909859373,0.0,0.0,0.0,0.0,0
